               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  31,            0.050399,           0.0089884,           0.0010799,             0.55958,             0.27273,              0.2705,            0.067185,            0.079237,           0.0020312,          0.00079424,             0.00703,             0.00703,             0.00703
                  32,              0.0508,            0.009075,            0.001432,              0.3346,             0.32727,             0.26599,             0.10483,            0.071199,           0.0019604,           0.0007628,            0.006931,            0.006931,            0.006931
                  33,            0.049793,           0.0090841,           0.0012067,             0.59576,             0.27273,             0.29004,             0.12666,            0.064604,           0.0022807,          0.00072336,            0.006832,            0.006832,            0.006832
                  34,            0.049052,           0.0089021,           0.0012042,             0.45207,             0.25455,             0.26103,            0.098324,            0.070189,           0.0022728,          0.00066946,            0.006733,            0.006733,            0.006733
                  35,            0.050004,           0.0082472,           0.0013636,             0.55133,             0.29091,             0.29884,             0.12924,            0.075452,           0.0020245,          0.00069613,            0.006634,            0.006634,            0.006634
                  36,            0.048995,           0.0079928,           0.0015577,             0.54001,             0.27761,             0.24637,            0.094596,             0.07807,           0.0020007,          0.00069678,            0.006535,            0.006535,            0.006535
                  37,            0.048191,           0.0084499,           0.0014398,             0.64917,             0.23636,              0.2604,             0.12184,            0.086428,           0.0017219,          0.00065398,            0.006436,            0.006436,            0.006436
                  38,            0.049004,            0.008847,           0.0017456,             0.38295,             0.29091,             0.23572,             0.10539,             0.06806,           0.0020579,          0.00066822,            0.006337,            0.006337,            0.006337
                  39,            0.047045,           0.0079351,          0.00089397,             0.52402,             0.30909,              0.2824,             0.11634,            0.074027,            0.002116,          0.00065324,            0.006238,            0.006238,            0.006238
                  40,            0.046955,           0.0082737,           0.0010154,             0.53852,             0.23636,             0.26579,              0.1203,            0.075046,           0.0018752,          0.00066094,            0.006139,            0.006139,            0.006139
                  41,            0.046305,           0.0075997,           0.0006739,              0.6199,             0.27273,             0.29108,             0.12762,            0.073623,           0.0021044,          0.00065084,             0.00604,             0.00604,             0.00604
                  42,            0.046134,           0.0084002,           0.0010876,             0.54537,             0.29091,             0.26256,             0.11447,            0.070653,           0.0022174,          0.00062754,            0.005941,            0.005941,            0.005941
                  43,            0.046283,            0.008671,           0.0009475,             0.61982,             0.29657,             0.31094,             0.13894,             0.07464,           0.0020618,          0.00064976,            0.005842,            0.005842,            0.005842
                  44,            0.047959,           0.0080547,          0.00088565,             0.62415,             0.30909,             0.31125,             0.14502,            0.068753,           0.0018425,          0.00064466,            0.005743,            0.005743,            0.005743
                  45,            0.046728,           0.0078434,          0.00063673,             0.80567,             0.23636,             0.29632,             0.12848,            0.064193,           0.0018638,          0.00062556,            0.005644,            0.005644,            0.005644
                  46,            0.046886,           0.0089607,          0.00085157,             0.49764,             0.37829,              0.3527,             0.15026,            0.063493,           0.0020319,          0.00066271,            0.005545,            0.005545,            0.005545
                  47,            0.044441,           0.0079182,           0.0011595,             0.78612,             0.25455,             0.28454,             0.12328,            0.068757,           0.0019188,          0.00060279,            0.005446,            0.005446,            0.005446
                  48,            0.043616,           0.0079791,          0.00074468,             0.68606,             0.36364,             0.35518,             0.15864,            0.059055,           0.0021449,          0.00060215,            0.005347,            0.005347,            0.005347
                  49,            0.045289,           0.0083312,          0.00066706,             0.67291,             0.23636,             0.25112,             0.12001,             0.06405,           0.0019554,          0.00053852,            0.005248,            0.005248,            0.005248
                  50,            0.045166,           0.0082382,          0.00052442,             0.54544,             0.27273,             0.26912,             0.12519,            0.067524,           0.0019289,          0.00053787,            0.005149,            0.005149,            0.005149
                  51,             0.04424,            0.007712,           0.0010666,             0.69265,             0.25455,             0.27502,             0.13601,            0.064714,            0.002088,          0.00056896,             0.00505,             0.00505,             0.00505
                  52,             0.04441,           0.0076139,          0.00077368,             0.86883,             0.36139,             0.36707,             0.14945,            0.064025,           0.0020399,           0.0005681,            0.004951,            0.004951,            0.004951
                  53,            0.042122,           0.0077599,          0.00075551,              0.7335,             0.35043,             0.36036,             0.14367,            0.064678,           0.0020192,          0.00055351,            0.004852,            0.004852,            0.004852
                  54,            0.042864,           0.0080381,          0.00074203,             0.51685,             0.32727,             0.32245,             0.13909,            0.062195,           0.0020049,          0.00055268,            0.004753,            0.004753,            0.004753
                  55,            0.045103,           0.0081216,           0.0012449,             0.65202,             0.30909,             0.32795,             0.14928,            0.064101,           0.0019002,           0.0005496,            0.004654,            0.004654,            0.004654
                  56,            0.043459,           0.0082441,          0.00069017,             0.77276,             0.29091,             0.30888,             0.14308,            0.062239,           0.0018307,          0.00053165,            0.004555,            0.004555,            0.004555
                  57,            0.046091,           0.0081155,           0.0016711,             0.80996,             0.30909,             0.32016,             0.14008,            0.060603,           0.0018734,          0.00053637,            0.004456,            0.004456,            0.004456
                  58,            0.043773,           0.0085841,           0.0014935,             0.69848,             0.33712,             0.33209,             0.13933,            0.061216,           0.0019945,          0.00051541,            0.004357,            0.004357,            0.004357
                  59,            0.042448,           0.0073464,           0.0004462,             0.66974,             0.25823,              0.3056,             0.15502,            0.058065,            0.002144,          0.00050018,            0.004258,            0.004258,            0.004258
                  60,            0.042628,           0.0078796,           0.0018551,              0.9802,             0.29091,              0.3371,             0.14742,            0.065446,           0.0018232,          0.00047138,            0.004159,            0.004159,            0.004159
                  61,            0.042729,            0.007758,          0.00044807,              0.6171,             0.38096,             0.37348,             0.15565,            0.058907,           0.0020241,          0.00047359,             0.00406,             0.00406,             0.00406
                  62,            0.040819,           0.0076526,          0.00091988,               0.678,             0.29091,             0.29083,             0.14172,            0.064539,           0.0016696,          0.00045121,            0.003961,            0.003961,            0.003961
                  63,            0.041211,           0.0074422,          0.00074822,             0.72241,             0.34545,              0.3707,             0.17748,            0.061558,           0.0019305,          0.00045946,            0.003862,            0.003862,            0.003862
                  64,             0.04273,           0.0077007,          0.00068686,             0.59345,             0.42474,             0.44427,             0.20774,            0.059404,           0.0022147,          0.00045624,            0.003763,            0.003763,            0.003763
                  65,            0.040527,           0.0078727,          0.00075107,             0.87702,             0.38917,             0.45305,             0.20054,            0.056205,           0.0020779,          0.00044329,            0.003664,            0.003664,            0.003664
                  66,            0.041881,           0.0071003,          0.00037933,             0.62528,             0.48552,             0.44227,             0.17563,            0.070856,           0.0021286,          0.00043235,            0.003565,            0.003565,            0.003565
                  67,            0.040093,           0.0081517,          0.00067359,             0.62301,             0.29091,             0.29587,              0.1459,            0.065575,           0.0019404,          0.00042975,            0.003466,            0.003466,            0.003466
                  68,            0.040057,           0.0078157,           0.0009083,             0.82369,             0.38182,             0.39815,             0.14649,            0.063742,           0.0020616,          0.00043607,            0.003367,            0.003367,            0.003367
                  69,            0.038588,            0.008006,          0.00092385,             0.71901,             0.32727,             0.34862,             0.15311,            0.066348,           0.0020303,          0.00041993,            0.003268,            0.003268,            0.003268
                  70,            0.042233,           0.0083081,          0.00080566,             0.56428,                 0.4,             0.40628,             0.18015,            0.060599,           0.0020437,          0.00043821,            0.003169,            0.003169,            0.003169
                  71,            0.039206,           0.0076786,           0.0010579,             0.73164,                 0.4,             0.45193,             0.17468,            0.060298,            0.002061,          0.00042839,             0.00307,             0.00307,             0.00307
                  72,              0.0389,           0.0079205,           0.0011172,             0.64788,             0.43636,             0.45239,             0.14913,            0.061589,           0.0020806,          0.00040302,            0.002971,            0.002971,            0.002971
                  73,            0.038639,           0.0077248,          0.00062301,             0.77191,             0.45455,             0.46383,             0.21765,            0.055545,           0.0020577,          0.00038598,            0.002872,            0.002872,            0.002872
                  74,             0.03895,           0.0072166,          0.00089146,             0.81692,             0.40578,             0.41541,             0.17492,             0.05464,            0.002064,          0.00037332,            0.002773,            0.002773,            0.002773
                  75,            0.038113,           0.0071821,            0.001269,             0.84347,                 0.4,              0.4104,             0.16439,             0.05525,           0.0020003,          0.00035777,            0.002674,            0.002674,            0.002674
                  76,            0.038198,           0.0075969,           0.0011971,             0.78664,             0.34545,             0.36003,              0.1632,            0.057141,           0.0019897,          0.00035396,            0.002575,            0.002575,            0.002575
                  77,            0.037667,           0.0067567,          0.00031933,             0.46394,             0.44066,             0.42753,             0.13641,            0.060431,           0.0022793,          0.00036361,            0.002476,            0.002476,            0.002476
                  78,            0.038539,           0.0072236,          0.00029718,             0.81936,             0.41818,             0.47203,             0.14876,             0.06096,           0.0021387,          0.00036137,            0.002377,            0.002377,            0.002377
                  79,             0.03791,           0.0082345,           0.0010146,             0.71318,             0.38182,             0.41219,              0.1649,            0.057801,           0.0020343,          0.00035169,            0.002278,            0.002278,            0.002278
                  80,            0.038072,            0.007343,           0.0018034,             0.71572,             0.45455,             0.46782,             0.16264,              0.0594,           0.0022156,          0.00034242,            0.002179,            0.002179,            0.002179
                  81,            0.039773,           0.0078043,          0.00056449,             0.74656,                 0.4,             0.39454,             0.16175,            0.061667,           0.0020937,          0.00033195,             0.00208,             0.00208,             0.00208
                  82,            0.038727,           0.0068809,           0.0005344,             0.58263,             0.38074,             0.38631,              0.1478,            0.062054,           0.0020894,          0.00032887,            0.001981,            0.001981,            0.001981
                  83,            0.036682,           0.0072691,          0.00057992,             0.91135,             0.29091,             0.32694,             0.13425,            0.063594,           0.0018206,          0.00032008,            0.001882,            0.001882,            0.001882
                  84,            0.037843,           0.0075154,          0.00088435,              0.7834,             0.50909,              0.5336,             0.18421,            0.056037,           0.0022888,          0.00033085,            0.001783,            0.001783,            0.001783
                  85,            0.037429,           0.0072041,           0.0013345,             0.64419,             0.45455,             0.45279,             0.17589,            0.059381,            0.002196,          0.00031424,            0.001684,            0.001684,            0.001684
                  86,             0.03692,           0.0070758,          0.00064974,             0.71074,             0.50909,                0.49,             0.17324,            0.058916,           0.0020075,          0.00030885,            0.001585,            0.001585,            0.001585
                  87,            0.035534,           0.0069225,          0.00084499,             0.69704,             0.46025,             0.48938,             0.20219,            0.056842,           0.0020636,          0.00030398,            0.001486,            0.001486,            0.001486
                  88,            0.036189,           0.0064925,           0.0012503,             0.95622,             0.39719,             0.50083,             0.22383,            0.053959,           0.0021069,          0.00030551,            0.001387,            0.001387,            0.001387
                  89,            0.037369,           0.0076312,          0.00057354,              0.9019,                 0.4,             0.47289,             0.20881,            0.054352,           0.0021981,          0.00031312,            0.001288,            0.001288,            0.001288
                  90,            0.036295,           0.0069008,           0.0013227,             0.64847,             0.49091,             0.49812,             0.18559,            0.056147,           0.0022429,          0.00030637,            0.001189,            0.001189,            0.001189
                  91,            0.036547,           0.0072472,          0.00063472,             0.64781,             0.53518,             0.52024,             0.23294,            0.052256,           0.0022193,          0.00029674,             0.00109,             0.00109,             0.00109
                  92,            0.036512,           0.0070296,          0.00025186,             0.67166,             0.49091,             0.52905,             0.21138,            0.049184,           0.0021989,          0.00028853,            0.000991,            0.000991,            0.000991
                  93,            0.036199,           0.0067587,           0.0010102,             0.69223,             0.50909,             0.51836,             0.22058,              0.0499,           0.0021553,          0.00028403,            0.000892,            0.000892,            0.000892
                  94,            0.037525,           0.0072609,          0.00055204,             0.74828,             0.41818,             0.44597,             0.19209,            0.050256,           0.0021582,          0.00027785,            0.000793,            0.000793,            0.000793
                  95,            0.036214,           0.0064558,          0.00060254,              0.8744,             0.50638,             0.54538,              0.2294,            0.047731,           0.0021979,          0.00027306,            0.000694,            0.000694,            0.000694
                  96,            0.035994,           0.0073681,          0.00090553,             0.81591,             0.45455,             0.51396,             0.22096,            0.049375,           0.0022447,          0.00027637,            0.000595,            0.000595,            0.000595
                  97,             0.03667,           0.0070008,           0.0010582,             0.79954,             0.45455,             0.49349,             0.20824,            0.051123,           0.0022594,          0.00027902,            0.000496,            0.000496,            0.000496
                  98,            0.036107,           0.0068313,          0.00052809,             0.89881,             0.48464,             0.53816,             0.20581,            0.053329,           0.0023007,          0.00027878,            0.000397,            0.000397,            0.000397
                  99,            0.037382,           0.0070648,          0.00087717,              0.9033,             0.47273,             0.54264,             0.22185,            0.052771,           0.0022622,          0.00027535,            0.000298,            0.000298,            0.000298
