               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  52,            0.047788,           0.0095632,          0.00094398,             0.47418,             0.29186,             0.25837,             0.14315,            0.060075,           0.0014376,          0.00044377,           0.0074755,           0.0074755,           0.0074755
                  53,            0.048285,           0.0097512,           0.0010767,             0.53211,             0.35294,             0.34296,             0.10725,            0.060036,           0.0015387,          0.00046111,            0.007426,            0.007426,            0.007426
                  54,             0.04535,           0.0088788,          0.00091987,             0.38357,             0.26471,              0.2665,             0.10412,            0.063723,           0.0015606,          0.00047333,           0.0073765,           0.0073765,           0.0073765
                  55,            0.047827,           0.0087816,           0.0015033,             0.53931,             0.29412,             0.26598,             0.10749,            0.065299,           0.0012728,          0.00045166,            0.007327,            0.007327,            0.007327
                  56,            0.042394,           0.0093779,           0.0010189,             0.74123,             0.35294,             0.38293,             0.15865,            0.055038,           0.0015064,          0.00041051,           0.0072775,           0.0072775,           0.0072775
                  57,            0.042596,           0.0090126,          0.00083779,             0.62283,             0.34037,             0.33282,              0.1567,            0.061626,           0.0014021,          0.00036724,            0.007228,            0.007228,            0.007228
                  58,            0.045619,           0.0094123,          0.00078537,             0.81178,             0.29412,             0.31888,             0.12423,            0.070147,           0.0014207,          0.00034862,           0.0071785,           0.0071785,           0.0071785
                  59,            0.043886,           0.0082322,           0.0011342,              0.3203,             0.32353,             0.26041,             0.13463,            0.072151,           0.0012667,          0.00036017,            0.007129,            0.007129,            0.007129
                  60,            0.046914,           0.0082348,          0.00078753,             0.44356,             0.35294,             0.28354,             0.11524,            0.070195,            0.001465,          0.00039107,           0.0070795,           0.0070795,           0.0070795
                  61,            0.045555,           0.0090178,          0.00089465,             0.41182,             0.29412,             0.22176,             0.10403,            0.066116,           0.0014492,          0.00038926,             0.00703,             0.00703,             0.00703
                  62,            0.044489,           0.0086723,           0.0012083,             0.35542,             0.35294,             0.24481,             0.11096,            0.061928,           0.0015584,          0.00038308,           0.0069805,           0.0069805,           0.0069805
                  63,            0.046261,           0.0091848,          0.00078804,             0.47225,             0.38235,             0.29607,             0.11971,            0.065892,            0.001471,           0.0003698,            0.006931,            0.006931,            0.006931
                  64,            0.043014,           0.0093748,          0.00074291,             0.38699,             0.26471,             0.22503,             0.09123,            0.075678,            0.001307,          0.00037764,           0.0068815,           0.0068815,           0.0068815
                  65,            0.043665,           0.0090108,          0.00073177,             0.54247,             0.26471,             0.28397,             0.12566,            0.072617,             0.00132,          0.00038312,            0.006832,            0.006832,            0.006832
                  66,            0.044072,           0.0092678,          0.00078226,             0.65478,             0.29412,             0.31838,             0.16484,            0.063984,           0.0014729,          0.00039013,           0.0067825,           0.0067825,           0.0067825
                  67,            0.043015,           0.0091385,           0.0010232,             0.63286,             0.32353,             0.33877,             0.15328,             0.05861,            0.001694,          0.00041271,            0.006733,            0.006733,            0.006733
                  68,            0.043402,            0.008446,          0.00081777,             0.53054,             0.35294,             0.31723,             0.15427,            0.061991,           0.0015802,          0.00042093,           0.0066835,           0.0066835,           0.0066835
                  69,            0.043324,           0.0089825,          0.00074225,             0.61666,             0.32353,             0.28596,             0.12148,            0.062333,           0.0015748,          0.00043775,            0.006634,            0.006634,            0.006634
                  70,            0.043528,           0.0087791,          0.00074685,             0.42847,             0.26471,             0.24755,              0.1172,            0.064889,           0.0014124,          0.00042454,           0.0065845,           0.0065845,           0.0065845
                  71,            0.044313,            0.009307,           0.0010319,             0.60536,             0.32353,             0.32165,             0.13497,            0.069072,             0.00138,           0.0003887,            0.006535,            0.006535,            0.006535
                  72,            0.043837,            0.008572,          0.00073616,             0.56304,             0.35294,             0.33168,             0.12443,            0.072725,           0.0013511,           0.0003871,           0.0064855,           0.0064855,           0.0064855
                  73,            0.041838,           0.0089865,          0.00087168,             0.55343,             0.41176,             0.35239,             0.15656,            0.068315,           0.0013498,          0.00039646,            0.006436,            0.006436,            0.006436
                  74,            0.042929,           0.0086302,           0.0012149,             0.47224,             0.35294,             0.30724,             0.13215,            0.063816,           0.0013704,          0.00041196,           0.0063865,           0.0063865,           0.0063865
                  75,            0.043853,           0.0084665,           0.0011904,             0.55349,             0.32832,             0.34436,             0.16684,            0.063729,           0.0014819,          0.00042172,            0.006337,            0.006337,            0.006337
                  76,            0.041498,           0.0091254,            0.001048,             0.94656,             0.32353,             0.35428,              0.1251,            0.068477,           0.0013885,           0.0004128,           0.0062875,           0.0062875,           0.0062875
                  77,            0.041314,           0.0084724,           0.0010024,             0.78319,             0.35294,             0.38651,             0.16264,            0.067261,           0.0014094,          0.00038928,            0.006238,            0.006238,            0.006238
                  78,            0.043689,           0.0093615,           0.0011538,               0.591,             0.35294,             0.37185,              0.1643,            0.068278,           0.0013448,          0.00037001,           0.0061885,           0.0061885,           0.0061885
                  79,             0.04251,           0.0090316,           0.0007158,             0.59951,             0.32353,             0.34167,             0.20002,             0.06605,           0.0013895,          0.00038631,            0.006139,            0.006139,            0.006139
                  80,            0.041561,           0.0093709,          0.00097963,             0.60792,             0.32353,             0.30827,             0.13802,            0.060171,            0.001415,          0.00037479,           0.0060895,           0.0060895,           0.0060895
                  81,            0.040832,           0.0083477,           0.0013403,             0.63775,             0.38235,             0.38165,             0.15966,            0.063175,           0.0014424,          0.00036522,             0.00604,             0.00604,             0.00604
                  82,            0.041855,           0.0094714,            0.001411,             0.86042,             0.29412,             0.36074,             0.16769,            0.062679,           0.0012785,          0.00036262,           0.0059905,           0.0059905,           0.0059905
                  83,            0.042975,           0.0079035,          0.00050834,             0.47767,             0.35294,             0.34879,             0.16192,            0.060112,           0.0014704,          0.00036596,            0.005941,            0.005941,            0.005941
                  84,            0.041566,           0.0088529,          0.00049615,             0.72359,             0.32353,             0.37546,             0.14491,            0.060371,           0.0015407,          0.00036066,           0.0058915,           0.0058915,           0.0058915
                  85,            0.042654,            0.008968,          0.00047743,             0.60226,             0.29412,             0.31593,             0.13751,            0.064865,           0.0014385,          0.00034648,            0.005842,            0.005842,            0.005842
                  86,            0.040832,           0.0084939,          0.00066045,             0.69354,             0.29412,             0.30507,             0.16241,             0.06308,           0.0013507,          0.00034319,           0.0057925,           0.0057925,           0.0057925
                  87,            0.041155,            0.009028,          0.00085752,             0.77008,             0.39444,             0.40114,             0.17096,            0.061652,           0.0014017,          0.00034886,            0.005743,            0.005743,            0.005743
                  88,            0.040901,           0.0085563,           0.0011035,             0.50866,             0.38235,             0.36557,             0.14731,            0.065572,           0.0013977,          0.00034723,           0.0056935,           0.0056935,           0.0056935
                  89,            0.040834,           0.0079089,          0.00081773,              0.6302,             0.35294,             0.34939,             0.15583,            0.064218,           0.0014205,          0.00033541,            0.005644,            0.005644,            0.005644
                  90,            0.040276,           0.0079196,          0.00063299,             0.81489,             0.25938,             0.30369,             0.15124,            0.062512,           0.0013784,          0.00033039,           0.0055945,           0.0055945,           0.0055945
                  91,            0.039619,           0.0077058,          0.00068834,             0.91432,             0.31442,             0.36759,             0.18459,            0.062097,            0.001458,          0.00032435,            0.005545,            0.005545,            0.005545
                  92,            0.040822,           0.0090881,          0.00073571,             0.54998,             0.29412,             0.31456,             0.13491,            0.062813,           0.0014469,          0.00030298,           0.0054955,           0.0054955,           0.0054955
                  93,            0.039566,           0.0090007,           0.0013925,             0.73307,             0.32313,             0.34412,             0.14502,            0.065362,           0.0013836,          0.00029626,            0.005446,            0.005446,            0.005446
                  94,            0.039271,           0.0081789,           0.0016923,              0.9833,             0.26471,              0.3287,             0.13441,            0.064832,           0.0012688,          0.00030169,           0.0053965,           0.0053965,           0.0053965
                  95,            0.041169,           0.0090186,           0.0011516,             0.78273,              0.3182,             0.35242,             0.15979,            0.065563,           0.0014632,          0.00030657,            0.005347,            0.005347,            0.005347
                  96,            0.038822,           0.0075267,           0.0010875,             0.58363,             0.37136,             0.37314,             0.16106,            0.064333,           0.0014494,          0.00031829,           0.0052975,           0.0052975,           0.0052975
                  97,            0.041248,           0.0086344,          0.00096195,             0.66018,             0.32353,             0.35494,             0.17499,            0.061635,           0.0013363,          0.00031941,            0.005248,            0.005248,            0.005248
                  98,            0.040347,           0.0082606,           0.0013923,             0.48147,             0.40972,             0.35304,             0.16212,            0.065557,           0.0014728,          0.00031348,           0.0051985,           0.0051985,           0.0051985
                  99,             0.04009,           0.0081505,          0.00041106,             0.48393,             0.47059,             0.38681,             0.12292,            0.061184,           0.0014648,          0.00032442,            0.005149,            0.005149,            0.005149
                 100,            0.038621,           0.0083012,          0.00074032,             0.46309,             0.47059,             0.36902,             0.14147,            0.058031,            0.001444,          0.00032027,           0.0050995,           0.0050995,           0.0050995
                 101,            0.037725,           0.0078868,          0.00096467,             0.45852,             0.35294,             0.29643,             0.12981,            0.060637,           0.0015182,           0.0003185,             0.00505,             0.00505,             0.00505
                 102,            0.039167,           0.0076614,          0.00067434,             0.77723,             0.26471,             0.30197,             0.17023,            0.064049,            0.001211,          0.00032074,           0.0050005,           0.0050005,           0.0050005
                 103,            0.039493,           0.0081091,          0.00040535,             0.76213,             0.38235,             0.42438,             0.16568,            0.063216,           0.0013872,          0.00031873,            0.004951,            0.004951,            0.004951
                 104,            0.039493,           0.0078308,          0.00063792,              0.8372,             0.41176,             0.42231,             0.15903,             0.06267,           0.0013334,          0.00032198,           0.0049015,           0.0049015,           0.0049015
                 105,            0.038623,           0.0086899,          0.00085235,             0.59225,             0.41176,             0.37326,             0.14517,             0.06501,           0.0013851,          0.00031444,            0.004852,            0.004852,            0.004852
                 106,            0.037231,           0.0076944,          0.00038298,             0.67171,             0.42155,             0.45221,             0.17467,            0.059219,           0.0015598,          0.00033619,           0.0048025,           0.0048025,           0.0048025
                 107,            0.039302,            0.008422,           0.0006205,             0.77262,             0.32353,             0.40334,             0.16839,            0.056681,           0.0015594,          0.00033326,            0.004753,            0.004753,            0.004753
                 108,            0.040726,           0.0082557,          0.00089604,             0.52295,              0.4516,             0.43917,             0.19483,            0.060979,           0.0014293,          0.00030379,           0.0047035,           0.0047035,           0.0047035
                 109,            0.038945,            0.008089,           0.0011424,             0.71709,             0.37312,             0.42221,              0.2127,             0.05444,           0.0014627,          0.00029218,            0.004654,            0.004654,            0.004654
                 110,             0.03779,           0.0080071,           0.0006883,             0.57769,             0.32195,             0.34144,             0.15584,            0.056918,           0.0014425,          0.00031094,           0.0046045,           0.0046045,           0.0046045
                 111,            0.039511,           0.0085968,          0.00077414,              0.7953,             0.41176,               0.499,             0.21213,            0.055881,           0.0015543,          0.00033665,            0.004555,            0.004555,            0.004555
                 112,            0.037892,           0.0079612,          0.00096857,             0.69824,                 0.5,             0.49175,             0.18485,            0.054647,           0.0015263,          0.00032256,           0.0045055,           0.0045055,           0.0045055
                 113,            0.039542,           0.0083557,          0.00094024,             0.82185,             0.40728,             0.45744,             0.19544,            0.055403,           0.0014633,          0.00029178,            0.004456,            0.004456,            0.004456
                 114,            0.036746,           0.0074236,          0.00063684,             0.78346,             0.31951,             0.34603,             0.18945,            0.059977,           0.0013921,          0.00028054,           0.0044065,           0.0044065,           0.0044065
                 115,            0.038559,           0.0075093,          0.00090377,             0.66593,             0.38235,             0.39471,             0.18516,            0.057746,            0.001394,          0.00027627,            0.004357,            0.004357,            0.004357
                 116,            0.037676,           0.0080517,           0.0005541,             0.92455,             0.32353,              0.3963,             0.18365,            0.052698,           0.0015403,          0.00027174,           0.0043075,           0.0043075,           0.0043075
                 117,            0.037961,            0.008124,           0.0011915,              0.7893,             0.35294,             0.36929,             0.17152,            0.053779,           0.0016507,          0.00027292,            0.004258,            0.004258,            0.004258
                 118,            0.037236,           0.0077021,          0.00053086,             0.63961,             0.44118,             0.44416,             0.16387,            0.053013,           0.0017109,          0.00028802,           0.0042085,           0.0042085,           0.0042085
                 119,            0.038925,           0.0079763,          0.00055612,             0.60737,             0.35294,             0.36113,             0.19693,            0.052949,           0.0016963,          0.00030588,            0.004159,            0.004159,            0.004159
                 120,            0.039054,           0.0084963,          0.00052254,             0.73011,             0.39823,             0.42883,             0.16031,            0.056203,           0.0016115,          0.00030095,           0.0041095,           0.0041095,           0.0041095
                 121,            0.037453,            0.007833,          0.00053369,             0.58404,             0.38235,             0.39305,             0.19165,             0.05128,           0.0015445,          0.00028667,             0.00406,             0.00406,             0.00406
                 122,            0.037698,           0.0080958,           0.0011992,             0.78504,             0.38235,             0.43207,             0.21658,            0.053687,           0.0016281,          0.00028484,           0.0040105,           0.0040105,           0.0040105
                 123,            0.037717,            0.008375,          0.00053841,             0.65159,             0.44118,             0.44006,             0.19975,            0.049345,           0.0015728,          0.00028961,            0.003961,            0.003961,            0.003961
                 124,            0.036662,           0.0078923,          0.00051916,             0.84394,             0.38235,              0.4196,             0.17156,             0.05872,           0.0015997,          0.00028883,           0.0039115,           0.0039115,           0.0039115
                 125,            0.036688,           0.0077219,          0.00058443,             0.83478,             0.38235,              0.4223,             0.19954,            0.059806,           0.0016424,          0.00028214,            0.003862,            0.003862,            0.003862
                 126,            0.036496,           0.0079206,           0.0011481,             0.79917,             0.35123,             0.39328,             0.18397,            0.059681,            0.001696,          0.00027421,           0.0038125,           0.0038125,           0.0038125
                 127,            0.038125,           0.0083185,          0.00047158,             0.59623,             0.41176,             0.43139,             0.19263,            0.060999,           0.0015914,          0.00024734,            0.003763,            0.003763,            0.003763
                 128,            0.035986,           0.0080108,           0.0005593,             0.73825,             0.32353,             0.36329,             0.14531,            0.062978,           0.0014523,          0.00024116,           0.0037135,           0.0037135,           0.0037135
                 129,            0.036186,           0.0080007,          0.00055571,             0.85104,             0.38235,             0.41253,             0.16748,            0.060936,           0.0014505,          0.00024388,            0.003664,            0.003664,            0.003664
                 130,            0.036569,           0.0078864,          0.00090719,              0.8735,             0.40648,             0.46599,             0.19425,             0.05725,           0.0014017,          0.00025159,           0.0036145,           0.0036145,           0.0036145
                 131,             0.03565,           0.0075795,          0.00044658,             0.92213,             0.41176,             0.48961,             0.20089,            0.057924,             0.00143,           0.0002464,            0.003565,            0.003565,            0.003565
                 132,            0.036553,           0.0077759,          0.00026439,             0.92932,             0.41176,             0.47698,             0.22353,            0.061581,           0.0014727,          0.00024271,           0.0035155,           0.0035155,           0.0035155
                 133,            0.036022,           0.0079281,           0.0002607,             0.72822,             0.41176,             0.39804,             0.15402,            0.059904,           0.0015482,          0.00025498,            0.003466,            0.003466,            0.003466
                 134,            0.037387,           0.0088681,           0.0012992,             0.87715,             0.42037,              0.4841,             0.18138,            0.062723,           0.0014941,          0.00026219,           0.0034165,           0.0034165,           0.0034165
                 135,            0.035937,           0.0076932,          0.00083652,             0.93642,             0.43358,             0.47526,             0.19725,            0.060267,           0.0014813,          0.00026028,            0.003367,            0.003367,            0.003367
                 136,            0.035433,           0.0078165,           0.0005744,             0.86331,             0.38235,             0.42387,             0.16281,            0.061238,           0.0015394,          0.00026729,           0.0033175,           0.0033175,           0.0033175
                 137,            0.036198,           0.0086149,          0.00061122,             0.68814,             0.38235,             0.40676,             0.18664,             0.05884,           0.0015271,          0.00027785,            0.003268,            0.003268,            0.003268
                 138,            0.035667,            0.007769,           0.0012766,             0.90968,             0.38235,              0.4334,             0.17028,            0.057153,            0.001592,           0.0002764,           0.0032185,           0.0032185,           0.0032185
                 139,            0.035088,           0.0076284,           0.0013142,             0.74881,             0.38235,             0.39576,             0.22414,            0.062618,           0.0014955,          0.00027856,            0.003169,            0.003169,            0.003169
                 140,            0.034992,           0.0076713,           0.0010297,             0.74373,             0.41176,             0.43509,              0.1791,            0.059658,           0.0015442,          0.00028642,           0.0031195,           0.0031195,           0.0031195
                 141,              0.0357,           0.0077176,           0.0016226,             0.93207,             0.41176,             0.44631,             0.17239,            0.061628,           0.0014143,          0.00027572,             0.00307,             0.00307,             0.00307
                 142,            0.035252,           0.0081414,           0.0011907,             0.93062,             0.39503,             0.46139,             0.19261,            0.060777,           0.0014246,          0.00027115,           0.0030205,           0.0030205,           0.0030205
                 143,            0.035607,           0.0071723,          0.00058869,             0.62568,             0.47059,             0.46563,             0.19868,            0.060856,           0.0015469,          0.00025748,            0.002971,            0.002971,            0.002971
                 144,            0.035072,           0.0076811,          0.00075327,             0.59455,             0.51778,             0.49443,             0.16121,            0.059812,           0.0016042,          0.00026145,           0.0029215,           0.0029215,           0.0029215
                 145,            0.035642,           0.0078492,          0.00026144,             0.58503,             0.41176,             0.43383,             0.19243,            0.058323,           0.0015499,          0.00024964,            0.002872,            0.002872,            0.002872
                 146,            0.034795,           0.0075308,           0.0010854,             0.65384,             0.44118,             0.44788,              0.1847,            0.058093,           0.0014925,          0.00023764,           0.0028225,           0.0028225,           0.0028225
                 147,            0.034708,           0.0079432,           0.0002465,             0.63632,             0.41176,              0.4193,              0.1504,            0.057507,           0.0014559,          0.00023022,            0.002773,            0.002773,            0.002773
                 148,            0.034829,           0.0078443,          0.00078133,             0.65847,             0.44118,             0.44064,             0.19408,            0.057828,           0.0014687,          0.00023294,           0.0027235,           0.0027235,           0.0027235
                 149,            0.033873,           0.0075408,          0.00047762,             0.60528,             0.45127,             0.44949,               0.208,            0.059478,           0.0015113,          0.00023564,            0.002674,            0.002674,            0.002674
                 150,            0.036028,           0.0081012,          0.00088726,              0.6377,             0.41176,               0.418,             0.22029,            0.060078,           0.0015076,          0.00023708,           0.0026245,           0.0026245,           0.0026245
                 151,            0.035647,           0.0072715,          0.00096336,              0.6136,             0.44118,             0.42384,             0.17965,            0.058359,           0.0014273,          0.00023354,            0.002575,            0.002575,            0.002575
                 152,            0.034319,           0.0075133,          0.00050986,             0.68749,             0.47059,             0.47661,             0.18583,            0.057037,           0.0015893,          0.00023236,           0.0025255,           0.0025255,           0.0025255
                 153,            0.034716,           0.0078498,          0.00099626,             0.69362,             0.52941,             0.55228,             0.20096,            0.057214,           0.0015423,          0.00021279,            0.002476,            0.002476,            0.002476
                 154,             0.03404,            0.007402,          0.00038366,             0.87835,             0.42518,             0.50332,             0.23009,            0.056737,           0.0014351,           0.0002023,           0.0024265,           0.0024265,           0.0024265
                 155,            0.033854,           0.0079117,          0.00046193,             0.64171,             0.41176,             0.46523,             0.21251,            0.057109,            0.001386,          0.00020583,            0.002377,            0.002377,            0.002377
                 156,            0.033574,             0.00688,          0.00060755,             0.66196,             0.47059,             0.51592,             0.25894,            0.057046,           0.0016012,          0.00020758,           0.0023275,           0.0023275,           0.0023275
                 157,            0.033639,            0.007487,          0.00098688,             0.71134,             0.52941,             0.52431,             0.25823,            0.056147,           0.0016069,           0.0002094,            0.002278,            0.002278,            0.002278
