               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,             0.14236,           0.0039028,          0.00072384,            0.002635,             0.22222,           0.0016255,          0.00023613,             0.15444,           0.0035524,          0.00023813,            0.006337,            0.006337,            0.006337
                  39,             0.14573,           0.0022928,          0.00062782,           0.0035273,             0.22222,           0.0025982,           0.0011117,             0.15618,           0.0035908,          0.00030556,            0.006238,            0.006238,            0.006238
                  40,             0.10298,           0.0025136,          0.00059617,                   0,                   0,                   0,                   0,             0.15583,           0.0037353,          0.00053744,            0.006139,            0.006139,            0.006139
                  41,             0.13356,           0.0028899,           0.0011978,                   0,                   0,                   0,                   0,             0.15715,           0.0035474,          0.00043516,             0.00604,             0.00604,             0.00604
                  42,             0.10912,           0.0024177,          0.00062901,                   0,                   0,                   0,                   0,             0.15589,           0.0038421,          0.00044599,            0.005941,            0.005941,            0.005941
                  43,             0.14383,           0.0026882,           0.0010241,                   0,                   0,                   0,                   0,             0.15763,           0.0036292,          0.00046878,            0.005842,            0.005842,            0.005842
                  44,             0.13829,           0.0034894,           0.0010753,           0.0016694,             0.11111,          0.00092811,          0.00027843,             0.15596,           0.0038815,          0.00045624,            0.005743,            0.005743,            0.005743
                  45,             0.13725,           0.0039097,           0.0010375,           0.0022831,             0.11111,           0.0012856,          0.00012856,             0.15714,           0.0033865,          0.00043311,            0.005644,            0.005644,            0.005644
                  46,             0.14008,           0.0033361,          0.00082959,           0.0077519,             0.22222,           0.0065474,           0.0030525,             0.15022,           0.0047324,          0.00049825,            0.005545,            0.005545,            0.005545
                  47,             0.10107,           0.0032202,          0.00080872,             0.00625,             0.22222,           0.0054463,          0.00054463,             0.15601,            0.003875,          0.00044193,            0.005446,            0.005446,            0.005446
                  48,             0.14569,           0.0024882,          0.00065554,           0.0053908,             0.22222,            0.074248,            0.010799,             0.14602,           0.0046663,          0.00058188,            0.005347,            0.005347,            0.005347
                  49,              0.1349,           0.0034241,           0.0012183,            0.002381,             0.11111,            0.058549,           0.0058549,             0.16255,             0.00337,          0.00042195,            0.005248,            0.005248,            0.005248
                  50,              0.1493,           0.0023388,          0.00057546,           0.0056657,             0.22222,             0.19052,             0.02488,             0.15264,            0.003983,          0.00050611,            0.005149,            0.005149,            0.005149
                  51,             0.13912,           0.0047344,          0.00076937,           0.0021834,             0.11111,            0.002254,           0.0008421,             0.15777,           0.0040143,          0.00054407,             0.00505,             0.00505,             0.00505
                  52,             0.13151,           0.0038474,           0.0010197,           0.0027933,             0.11111,           0.0035775,            0.001431,              0.1563,           0.0038543,          0.00059581,            0.004951,            0.004951,            0.004951
                  53,             0.13861,           0.0036407,           0.0010061,            0.001773,             0.11111,           0.0010962,          0.00065771,             0.16235,           0.0036144,          0.00056782,            0.004852,            0.004852,            0.004852
                  54,             0.13157,           0.0052429,            0.001044,           0.0035778,             0.22222,           0.0089221,           0.0028157,             0.16007,           0.0040431,          0.00053439,            0.004753,            0.004753,            0.004753
                  55,             0.14359,           0.0025259,          0.00071852,           0.0046296,             0.22222,            0.077621,            0.019453,               0.157,           0.0046546,          0.00043588,            0.004654,            0.004654,            0.004654
                  56,             0.13876,           0.0034926,          0.00061691,            0.006993,             0.22222,              0.1617,            0.034554,             0.14828,           0.0052955,          0.00041587,            0.004555,            0.004555,            0.004555
                  57,             0.13273,           0.0042313,           0.0008053,           0.0084034,             0.22222,            0.034263,            0.019825,             0.14549,            0.005621,          0.00045168,            0.004456,            0.004456,            0.004456
                  58,             0.13529,           0.0043521,            0.000701,           0.0085106,             0.22222,             0.13662,            0.050277,             0.14414,           0.0060387,          0.00046368,            0.004357,            0.004357,            0.004357
                  59,              0.1331,           0.0046186,          0.00078112,            0.007326,             0.22222,            0.017702,           0.0029578,               0.147,           0.0054843,          0.00054181,            0.004258,            0.004258,            0.004258
                  60,             0.12837,           0.0035461,          0.00089992,            0.010345,             0.33333,             0.13042,            0.039029,             0.14428,           0.0064261,          0.00053422,            0.004159,            0.004159,            0.004159
                  61,             0.13778,           0.0026557,          0.00087231,           0.0087209,             0.33333,            0.065411,            0.010022,             0.14684,           0.0059924,          0.00047605,             0.00406,             0.00406,             0.00406
                  62,              0.1332,           0.0044723,          0.00066513,           0.0072639,             0.33333,            0.046105,            0.010737,             0.14176,            0.006319,          0.00039897,            0.003961,            0.003961,            0.003961
                  63,             0.14308,           0.0026156,          0.00044775,            0.010101,             0.33333,            0.081596,            0.023115,             0.15283,           0.0055583,          0.00032909,            0.003862,            0.003862,            0.003862
                  64,             0.12965,           0.0046017,          0.00065567,           0.0095238,             0.22222,            0.060344,            0.015049,             0.15617,           0.0056717,          0.00034554,            0.003763,            0.003763,            0.003763
                  65,             0.13896,           0.0034981,          0.00053425,            0.014354,             0.33333,            0.088661,            0.034324,             0.15625,           0.0056605,          0.00034347,            0.003664,            0.003664,            0.003664
                  66,              0.1381,           0.0039223,          0.00053429,            0.012766,             0.33333,            0.075484,            0.022051,             0.15637,            0.005661,          0.00035374,            0.003565,            0.003565,            0.003565
                  67,             0.12508,            0.003965,          0.00067491,           0.0072993,             0.22222,            0.014357,           0.0048062,              0.1553,            0.005569,          0.00035567,            0.003466,            0.003466,            0.003466
                  68,             0.13264,           0.0030141,          0.00056898,           0.0095012,             0.44444,            0.061397,            0.020603,             0.14913,           0.0062995,          0.00037556,            0.003367,            0.003367,            0.003367
                  69,             0.13062,           0.0066156,          0.00061289,           0.0091116,             0.44444,            0.061767,            0.021174,             0.14621,           0.0066526,          0.00038986,            0.003268,            0.003268,            0.003268
                  70,             0.13971,           0.0021189,          0.00052209,           0.0053571,             0.33333,           0.0077588,           0.0031035,             0.14521,           0.0064998,          0.00046074,            0.003169,            0.003169,            0.003169
                  71,             0.13612,           0.0034436,          0.00049629,            0.004894,             0.33333,            0.031671,           0.0089307,             0.14893,              0.0063,          0.00040343,             0.00307,             0.00307,             0.00307
                  72,             0.12905,           0.0043915,          0.00055004,            0.006462,             0.44444,            0.027103,           0.0068863,              0.1423,           0.0067649,          0.00043247,            0.002971,            0.002971,            0.002971
                  73,             0.12841,           0.0035974,          0.00070244,           0.0051903,             0.33333,            0.031847,             0.01294,              0.1456,           0.0059612,          0.00040553,            0.002872,            0.002872,            0.002872
                  74,             0.12241,           0.0048948,          0.00070888,           0.0057692,             0.33333,            0.038501,            0.013213,             0.14461,           0.0065677,          0.00035181,            0.002773,            0.002773,            0.002773
                  75,             0.11672,           0.0050396,          0.00067709,           0.0091743,             0.44444,            0.026711,           0.0052207,             0.14635,           0.0059197,          0.00034993,            0.002674,            0.002674,            0.002674
                  76,            0.096567,           0.0035283,           0.0005458,           0.0066225,             0.33333,             0.12552,             0.02522,             0.14619,           0.0061195,          0.00034442,            0.002575,            0.002575,            0.002575
                  77,             0.13352,             0.00428,          0.00059798,            0.006865,             0.33333,             0.13192,            0.016479,             0.14568,           0.0059986,          0.00034208,            0.002476,            0.002476,            0.002476
                  78,             0.12349,           0.0036525,           0.0006552,           0.0047923,             0.33333,            0.022385,            0.010207,              0.1381,           0.0070801,           0.0003901,            0.002377,            0.002377,            0.002377
                  79,             0.12414,           0.0051138,          0.00063617,            0.005042,             0.33333,            0.017008,           0.0068055,             0.13881,           0.0065377,          0.00045493,            0.002278,            0.002278,            0.002278
                  80,             0.13591,           0.0040048,          0.00066293,           0.0049261,             0.33333,            0.019789,           0.0071476,             0.13296,           0.0074506,          0.00047023,            0.002179,            0.002179,            0.002179
                  81,             0.09372,           0.0035347,          0.00049593,           0.0059524,             0.33333,            0.051449,           0.0091628,             0.13705,           0.0070958,          0.00045745,             0.00208,             0.00208,             0.00208
                  82,             0.13052,           0.0037696,          0.00059931,           0.0079208,             0.44444,             0.15082,            0.031266,             0.13765,           0.0068512,          0.00043767,            0.001981,            0.001981,            0.001981
                  83,             0.12495,           0.0054036,          0.00059448,           0.0059055,             0.33333,             0.19553,            0.046563,             0.13931,           0.0065598,          0.00038006,            0.001882,            0.001882,            0.001882
                  84,               0.127,           0.0049009,          0.00061817,           0.0075901,             0.44444,             0.20652,            0.041367,             0.13794,           0.0072067,          0.00041351,            0.001783,            0.001783,            0.001783
                  85,             0.12281,           0.0039981,          0.00062031,           0.0041068,             0.22222,            0.011489,           0.0043725,             0.14119,           0.0067699,          0.00042572,            0.001684,            0.001684,            0.001684
                  86,             0.12648,           0.0038498,          0.00058886,           0.0065789,             0.33333,             0.02554,            0.010844,             0.13778,           0.0077388,          0.00041714,            0.001585,            0.001585,            0.001585
                  87,             0.11836,           0.0060874,          0.00060311,           0.0082645,             0.44444,            0.046935,            0.017637,             0.13472,           0.0080094,          0.00042253,            0.001486,            0.001486,            0.001486
                  88,             0.12405,           0.0049881,          0.00054307,           0.0084388,             0.44444,             0.03076,           0.0083962,             0.13949,           0.0069706,          0.00042918,            0.001387,            0.001387,            0.001387
                  89,             0.11284,           0.0059129,          0.00064781,           0.0063559,             0.33333,            0.026772,           0.0096756,             0.13813,            0.007468,          0.00042491,            0.001288,            0.001288,            0.001288
                  90,              0.1233,           0.0048397,          0.00056432,           0.0070258,             0.33333,            0.035997,            0.014198,             0.13773,           0.0074432,          0.00042481,            0.001189,            0.001189,            0.001189
                  91,             0.12307,           0.0030796,          0.00062631,           0.0070755,             0.33333,            0.038564,            0.019857,               0.135,           0.0079072,          0.00042419,             0.00109,             0.00109,             0.00109
                  92,             0.12156,           0.0047588,          0.00060651,           0.0061475,             0.33333,            0.036015,            0.020432,             0.13464,           0.0079014,          0.00041902,            0.000991,            0.000991,            0.000991
                  93,              0.1277,           0.0049333,          0.00059373,           0.0054446,             0.33333,            0.036148,             0.01205,             0.13651,           0.0074458,          0.00041656,            0.000892,            0.000892,            0.000892
                  94,             0.12173,           0.0043995,          0.00062894,           0.0043605,             0.33333,            0.035239,            0.019034,             0.13543,           0.0076301,          0.00041232,            0.000793,            0.000793,            0.000793
                  95,             0.11913,           0.0065319,          0.00060214,           0.0057225,             0.44444,              0.1632,            0.036236,             0.13517,           0.0076985,          0.00040607,            0.000694,            0.000694,            0.000694
                  96,             0.11433,           0.0061173,          0.00064226,           0.0044709,             0.33333,            0.035714,             0.01923,             0.13645,           0.0074646,          0.00040531,            0.000595,            0.000595,            0.000595
                  97,             0.12034,             0.00591,          0.00064168,            0.004329,             0.33333,            0.035956,            0.020634,             0.13681,            0.007277,          0.00040536,            0.000496,            0.000496,            0.000496
                  98,             0.11694,           0.0045414,          0.00059486,           0.0045662,             0.33333,            0.036035,            0.019858,             0.13675,           0.0072446,          0.00040488,            0.000397,            0.000397,            0.000397
                  99,             0.11762,            0.006121,          0.00062317,           0.0047244,             0.33333,            0.036644,            0.017931,             0.13632,           0.0072625,          0.00039859,            0.000298,            0.000298,            0.000298
